free_spaces_number;updated_at;parking_id;fecha;hora
3;2021-11-08 14:45:08.070000;Pedro Zerolo;2021-11-08;14:45:08
45;2021-11-08 14:45:05.227000;Mercado de la Cebada;2021-11-08;14:45:05
154;2021-11-08 14:45:29.643000;Colón;2021-11-08;14:45:29
503;2021-11-08 14:45:42.893000;Nuestra Señora del Recuerdo;2021-11-08;14:45:42
319;2021-11-08 14:46:04.610000;Avenida de Portugal;2021-11-08;14:46:04
269;2021-11-08 14:45:31.457000;Luna-Tudescos;2021-11-08;14:45:31
50;2021-11-08 14:45:32.117000;Arquitecto Ribera (Barceló);2021-11-08;14:45:32
265;2021-11-08 14:45:33.133000;Descalzas;2021-11-08;14:45:33
47;2021-11-08 14:45:53.837000;Orense;2021-11-08;14:45:53
314;2021-11-08 14:45:39.343000;Marqués de Salamanca;2021-11-08;14:45:39
130;2021-11-08 14:45:34.950000;Plaza de Oriente;2021-11-08;14:45:34
53;2021-11-08 14:45:36.047000;Sánchez Bustillo;2021-11-08;14:45:36
152;2021-11-08 14:46:00.847000;Montalbán;2021-11-08;14:46:00
361;2021-11-08 14:45:57.200000;Plaza de España;2021-11-08;14:45:57
60;2021-11-08 14:45:38.327000;Plaza del Rey;2021-11-08;14:45:38
183;2021-11-08 14:45:50.670000;Plaza Mayor;2021-11-08;14:45:50
6;2021-11-08 14:45:40.390000;BARCO 1;2021-11-08;14:45:40
5;2021-11-08 14:45:40.657000;GRAVINA 21;2021-11-08;14:45:40
68;2021-11-08 14:45:41.627000;MERCADO SAN ANTON;2021-11-08;14:45:41
28;2021-11-08 14:45:42.017000;GARAJE PIAMONTE;2021-11-08;14:45:42
26;2021-11-08 14:45:42.457000;PARKING VOT;2021-11-08;14:45:42
45;2021-11-08 14:45:45.307000;Mercado de la Cebada;2021-11-08;14:45:45
505;2021-11-08 14:47:16.090000;Nuestra Señora del Recuerdo;2021-11-08;14:47:16
239;2021-11-08 14:46:48.173000;Almagro;2021-11-08;14:46:48
94;2021-11-08 14:46:38.367000;Jacinto Benavente;2021-11-08;14:46:38
47;2021-11-08 14:47:27.257000;Orense;2021-11-08;14:47:27
314;2021-11-08 14:47:12.440000;Marqués de Salamanca;2021-11-08;14:47:12
70;2021-11-08 14:46:54.970000;Fuencarral;2021-11-08;14:46:54
41;2021-11-08 14:47:08.757000;Montalbán;2021-11-08;14:47:08
194;2021-11-08 14:46:51.807000;Olavide;2021-11-08;14:46:51
361;2021-11-08 14:47:30.650000;Plaza de España;2021-11-08;14:47:30
186;2021-11-08 14:47:23.577000;Plaza Mayor;2021-11-08;14:47:23
21;2021-11-08 14:46:45.133000;Villa de París;2021-11-08;14:46:45
4;2021-11-08 14:46:41.853000;Pedro Zerolo;2021-11-08;14:46:41
45;2021-11-08 14:46:45.373000;Mercado de la Cebada;2021-11-08;14:46:45
318;2021-11-08 14:47:37.323000;Avenida de Portugal;2021-11-08;14:47:37
239;2021-11-08 14:48:21.033000;Almagro;2021-11-08;14:48:21
97;2021-11-08 14:48:10.587000;Jacinto Benavente;2021-11-08;14:48:10
70;2021-11-08 14:48:28.140000;Fuencarral;2021-11-08;14:48:28
152;2021-11-08 14:47:33.913000;Montalbán;2021-11-08;14:47:33
194;2021-11-08 14:48:24.790000;Olavide;2021-11-08;14:48:24
20;2021-11-08 14:48:17.363000;Villa de París;2021-11-08;14:48:17
3;2021-11-08 14:48:13.967000;Pedro Zerolo;2021-11-08;14:48:13
46;2021-11-08 14:47:45.470000;Mercado de la Cebada;2021-11-08;14:47:45
506;2021-11-08 14:48:48.780000;Nuestra Señora del Recuerdo;2021-11-08;14:48:48
320;2021-11-08 14:49:09.833000;Avenida de Portugal;2021-11-08;14:49:09
47;2021-11-08 14:48:59.693000;Orense;2021-11-08;14:48:59
315;2021-11-08 14:48:45.527000;Marqués de Salamanca;2021-11-08;14:48:45
152;2021-11-08 14:49:06.653000;Montalbán;2021-11-08;14:49:06
359;2021-11-08 14:49:03.180000;Plaza de España;2021-11-08;14:49:03
187;2021-11-08 14:48:56.393000;Plaza Mayor;2021-11-08;14:48:56
46;2021-11-08 14:48:45.603000;Mercado de la Cebada;2021-11-08;14:48:45
163;2021-11-08 14:50:28.597000;Colón;2021-11-08;14:50:28
506;2021-11-08 14:50:13.687000;Nuestra Señora del Recuerdo;2021-11-08;14:50:13
241;2021-11-08 14:49:50.237000;Almagro;2021-11-08;14:49:50
270;2021-11-08 14:50:30.817000;Luna-Tudescos;2021-11-08;14:50:30
97;2021-11-08 14:49:42.997000;Jacinto Benavente;2021-11-08;14:49:42
56;2021-11-08 14:50:31.503000;Arquitecto Ribera (Barceló);2021-11-08;14:50:31
265;2021-11-08 14:50:32.423000;Descalzas;2021-11-08;14:50:32
48;2021-11-08 14:50:24.220000;Orense;2021-11-08;14:50:24
315;2021-11-08 14:50:10.233000;Marqués de Salamanca;2021-11-08;14:50:10
70;2021-11-08 14:49:54.710000;Fuencarral;2021-11-08;14:49:54
152;2021-11-08 14:50:31.267000;Montalbán;2021-11-08;14:50:31
195;2021-11-08 14:49:52.600000;Olavide;2021-11-08;14:49:52
359;2021-11-08 14:50:27.673000;Plaza de España;2021-11-08;14:50:27
187;2021-11-08 14:50:20.957000;Plaza Mayor;2021-11-08;14:50:20
22;2021-11-08 14:49:47.970000;Villa de París;2021-11-08;14:49:47
2;2021-11-08 14:49:45.203000;Pedro Zerolo;2021-11-08;14:49:45
46;2021-11-08 14:49:45.673000;Mercado de la Cebada;2021-11-08;14:49:45
319;2021-11-08 14:50:34.757000;Avenida de Portugal;2021-11-08;14:50:34
241;2021-11-08 14:51:18.850000;Almagro;2021-11-08;14:51:18
102;2021-11-08 14:51:08.857000;Jacinto Benavente;2021-11-08;14:51:08
70;2021-11-08 14:51:25.680000;Fuencarral;2021-11-08;14:51:25
133;2021-11-08 14:50:34.540000;Plaza de Oriente;2021-11-08;14:50:34
58;2021-11-08 14:50:36.243000;Sánchez Bustillo;2021-11-08;14:50:36
195;2021-11-08 14:51:22.273000;Olavide;2021-11-08;14:51:22
65;2021-11-08 14:50:39.093000;Plaza del Rey;2021-11-08;14:50:39
23;2021-11-08 14:51:15.717000;Villa de París;2021-11-08;14:51:15
1;2021-11-08 14:51:12.357000;Pedro Zerolo;2021-11-08;14:51:12
8;2021-11-08 14:50:41.597000;BARCO 1;2021-11-08;14:50:41
5;2021-11-08 14:50:41.927000;GRAVINA 21;2021-11-08;14:50:41
66;2021-11-08 14:50:42.943000;MERCADO SAN ANTON;2021-11-08;14:50:42
28;2021-11-08 14:50:43.303000;GARAJE PIAMONTE;2021-11-08;14:50:43
26;2021-11-08 14:50:43.757000;PARKING VOT;2021-11-08;14:50:43
46;2021-11-08 14:50:45.740000;Mercado de la Cebada;2021-11-08;14:50:45
507;2021-11-08 14:51:46.290000;Nuestra Señora del Recuerdo;2021-11-08;14:51:46
321;2021-11-08 14:52:06.590000;Avenida de Portugal;2021-11-08;14:52:06
48;2021-11-08 14:51:56.007000;Orense;2021-11-08;14:51:56
314;2021-11-08 14:51:43.163000;Marqués de Salamanca;2021-11-08;14:51:43
152;2021-11-08 14:52:03.217000;Montalbán;2021-11-08;14:52:03
360;2021-11-08 14:51:59.687000;Plaza de España;2021-11-08;14:51:59
190;2021-11-08 14:51:52.783000;Plaza Mayor;2021-11-08;14:51:52
45;2021-11-08 14:51:45.930000;Mercado de la Cebada;2021-11-08;14:51:45
511;2021-11-08 14:53:17.497000;Nuestra Señora del Recuerdo;2021-11-08;14:53:17
242;2021-11-08 14:52:50.067000;Almagro;2021-11-08;14:52:50
104;2021-11-08 14:52:40.007000;Jacinto Benavente;2021-11-08;14:52:40
48;2021-11-08 14:53:28.163000;Orense;2021-11-08;14:53:28
315;2021-11-08 14:53:13.897000;Marqués de Salamanca;2021-11-08;14:53:13
71;2021-11-08 14:52:57.157000;Fuencarral;2021-11-08;14:52:57
152;2021-11-08 14:53:35.550000;Montalbán;2021-11-08;14:53:35
198;2021-11-08 14:52:53.423000;Olavide;2021-11-08;14:52:53
362;2021-11-08 14:53:31.887000;Plaza de España;2021-11-08;14:53:31
193;2021-11-08 14:53:24.320000;Plaza Mayor;2021-11-08;14:53:24
25;2021-11-08 14:52:46.327000;Villa de París;2021-11-08;14:52:46
1;2021-11-08 14:52:43.060000;Pedro Zerolo;2021-11-08;14:52:43
46;2021-11-08 14:52:55.943000;Mercado de la Cebada;2021-11-08;14:52:55
320;2021-11-08 14:53:38.830000;Avenida de Portugal;2021-11-08;14:53:38
241;2021-11-08 14:54:22.457000;Almagro;2021-11-08;14:54:22
102;2021-11-08 14:54:12.687000;Jacinto Benavente;2021-11-08;14:54:12
71;2021-11-08 14:54:29.023000;Fuencarral;2021-11-08;14:54:29
198;2021-11-08 14:54:25.977000;Olavide;2021-11-08;14:54:25
24;2021-11-08 14:54:19.230000;Villa de París;2021-11-08;14:54:19
1;2021-11-08 14:54:16.007000;Pedro Zerolo;2021-11-08;14:54:16
45;2021-11-08 14:53:46.067000;Mercado de la Cebada;2021-11-08;14:53:46
168;2021-11-08 14:55:28.753000;Colón;2021-11-08;14:55:28
511;2021-11-08 14:54:49.110000;Nuestra Señora del Recuerdo;2021-11-08;14:54:49
320;2021-11-08 14:55:07.913000;Avenida de Portugal;2021-11-08;14:55:07
274;2021-11-08 14:55:30.873000;Luna-Tudescos;2021-11-08;14:55:30
56;2021-11-08 14:55:31.887000;Arquitecto Ribera (Barceló);2021-11-08;14:55:31
266;2021-11-08 14:55:32.870000;Descalzas;2021-11-08;14:55:32
48;2021-11-08 14:54:59.027000;Orense;2021-11-08;14:54:59
315;2021-11-08 14:54:46.003000;Marqués de Salamanca;2021-11-08;14:54:46
129;2021-11-08 14:55:34.450000;Plaza de Oriente;2021-11-08;14:55:34
62;2021-11-08 14:55:35.747000;Sánchez Bustillo;2021-11-08;14:55:35
152;2021-11-08 14:55:04.947000;Montalbán;2021-11-08;14:55:04
362;2021-11-08 14:55:02.010000;Plaza de España;2021-11-08;14:55:02
66;2021-11-08 14:55:38.170000;Plaza del Rey;2021-11-08;14:55:38
193;2021-11-08 14:54:56.073000;Plaza Mayor;2021-11-08;14:54:56
8;2021-11-08 14:55:40.390000;BARCO 1;2021-11-08;14:55:40
44;2021-11-08 14:54:46.113000;Mercado de la Cebada;2021-11-08;14:54:46
511;2021-11-08 14:56:18.003000;Nuestra Señora del Recuerdo;2021-11-08;14:56:18
321;2021-11-08 14:56:37.833000;Avenida de Portugal;2021-11-08;14:56:37
242;2021-11-08 14:55:50.890000;Almagro;2021-11-08;14:55:50
103;2021-11-08 14:55:41.187000;Jacinto Benavente;2021-11-08;14:55:41
48;2021-11-08 14:56:28.020000;Orense;2021-11-08;14:56:28
316;2021-11-08 14:56:14.190000;Marqués de Salamanca;2021-11-08;14:56:14
72;2021-11-08 14:55:57.247000;Fuencarral;2021-11-08;14:55:57
152;2021-11-08 14:56:34.510000;Montalbán;2021-11-08;14:56:34
200;2021-11-08 14:55:54.103000;Olavide;2021-11-08;14:55:54
361;2021-11-08 14:56:31.243000;Plaza de España;2021-11-08;14:56:31
195;2021-11-08 14:56:24.340000;Plaza Mayor;2021-11-08;14:56:24
25;2021-11-08 14:55:47.650000;Villa de París;2021-11-08;14:55:47
1;2021-11-08 14:55:44.353000;Pedro Zerolo;2021-11-08;14:55:44
5;2021-11-08 14:55:40.747000;GRAVINA 21;2021-11-08;14:55:40
64;2021-11-08 14:55:41.717000;MERCADO SAN ANTON;2021-11-08;14:55:41
28;2021-11-08 14:55:42.123000;GARAJE PIAMONTE;2021-11-08;14:55:42
26;2021-11-08 14:55:42.607000;PARKING VOT;2021-11-08;14:55:42
45;2021-11-08 14:55:46.227000;Mercado de la Cebada;2021-11-08;14:55:46
242;2021-11-08 14:57:21.780000;Almagro;2021-11-08;14:57:21
104;2021-11-08 14:57:11.600000;Jacinto Benavente;2021-11-08;14:57:11
72;2021-11-08 14:57:28.657000;Fuencarral;2021-11-08;14:57:28
44;2021-11-08 14:57:42.500000;Montalbán;2021-11-08;14:57:42
202;2021-11-08 14:57:25.467000;Olavide;2021-11-08;14:57:25
25;2021-11-08 14:57:18.300000;Villa de París;2021-11-08;14:57:18
1;2021-11-08 14:57:14.900000;Pedro Zerolo;2021-11-08;14:57:14
45;2021-11-08 14:57:41.383000;Mercado de la Cebada;2021-11-08;14:57:41
511;2021-11-08 14:57:49.180000;Nuestra Señora del Recuerdo;2021-11-08;14:57:49
322;2021-11-08 14:58:10.250000;Avenida de Portugal;2021-11-08;14:58:10
103;2021-11-08 14:58:43.867000;Jacinto Benavente;2021-11-08;14:58:43
48;2021-11-08 14:57:59.867000;Orense;2021-11-08;14:57:59
316;2021-11-08 14:57:45.747000;Marqués de Salamanca;2021-11-08;14:57:45
152;2021-11-08 14:58:06.633000;Montalbán;2021-11-08;14:58:06
361;2021-11-08 14:58:03.317000;Plaza de España;2021-11-08;14:58:03
196;2021-11-08 14:57:56.570000;Plaza Mayor;2021-11-08;14:57:56
45;2021-11-08 14:58:01.427000;Mercado de la Cebada;2021-11-08;14:58:01
512;2021-11-08 14:59:19.750000;Nuestra Señora del Recuerdo;2021-11-08;14:59:19
322;2021-11-08 14:59:40.363000;Avenida de Portugal;2021-11-08;14:59:40
242;2021-11-08 14:58:54.217000;Almagro;2021-11-08;14:58:54
48;2021-11-08 14:59:30.220000;Orense;2021-11-08;14:59:30
316;2021-11-08 14:59:16.750000;Marqués de Salamanca;2021-11-08;14:59:16
72;2021-11-08 14:59:00.617000;Fuencarral;2021-11-08;14:59:00
152;2021-11-08 14:59:36.993000;Montalbán;2021-11-08;14:59:36
202;2021-11-08 14:58:57.243000;Olavide;2021-11-08;14:58:57
361;2021-11-08 14:59:33.633000;Plaza de España;2021-11-08;14:59:33
194;2021-11-08 14:59:26.757000;Plaza Mayor;2021-11-08;14:59:26
26;2021-11-08 14:58:50.587000;Villa de París;2021-11-08;14:58:50
0;2021-11-08 14:58:47.133000;Pedro Zerolo;2021-11-08;14:58:47
54;2021-11-08 14:59:46.607000;Mercado de la Cebada;2021-11-08;14:59:46
175;2021-11-08 15:00:28.800000;Colón;2021-11-08;15:00:28
511;2021-11-08 15:00:41.840000;Nuestra Señora del Recuerdo;2021-11-08;15:00:41
243;2021-11-08 15:00:21.240000;Almagro;2021-11-08;15:00:21
277;2021-11-08 15:00:31.067000;Luna-Tudescos;2021-11-08;15:00:31
105;2021-11-08 15:00:13.507000;Jacinto Benavente;2021-11-08;15:00:13
58;2021-11-08 15:00:32.097000;Arquitecto Ribera (Barceló);2021-11-08;15:00:32
265;2021-11-08 15:00:33.117000;Descalzas;2021-11-08;15:00:33
315;2021-11-08 15:00:38.517000;Marqués de Salamanca;2021-11-08;15:00:38
73;2021-11-08 15:00:25.997000;Fuencarral;2021-11-08;15:00:25
134;2021-11-08 15:00:34.843000;Plaza de Oriente;2021-11-08;15:00:34
62;2021-11-08 15:00:35.953000;Sánchez Bustillo;2021-11-08;15:00:35
45;2021-11-08 15:00:35.233000;Montalbán;2021-11-08;15:00:35
201;2021-11-08 15:00:23.807000;Olavide;2021-11-08;15:00:23
66;2021-11-08 15:00:38.453000;Plaza del Rey;2021-11-08;15:00:38
193;2021-11-08 15:00:48.420000;Plaza Mayor;2021-11-08;15:00:48
25;2021-11-08 15:00:18.660000;Villa de París;2021-11-08;15:00:18
2;2021-11-08 15:00:16.357000;Pedro Zerolo;2021-11-08;15:00:16
7;2021-11-08 15:00:40.727000;BARCO 1;2021-11-08;15:00:40
5;2021-11-08 15:00:40.993000;GRAVINA 21;2021-11-08;15:00:40
63;2021-11-08 15:00:41.873000;MERCADO SAN ANTON;2021-11-08;15:00:41
28;2021-11-08 15:00:42.187000;GARAJE PIAMONTE;2021-11-08;15:00:42
25;2021-11-08 15:00:42.513000;PARKING VOT;2021-11-08;15:00:42
55;2021-11-08 15:00:46.790000;Mercado de la Cebada;2021-11-08;15:00:46
323;2021-11-08 15:01:02.650000;Avenida de Portugal;2021-11-08;15:01:02
245;2021-11-08 15:01:46.097000;Almagro;2021-11-08;15:01:46
105;2021-11-08 15:01:36.247000;Jacinto Benavente;2021-11-08;15:01:36
48;2021-11-08 15:00:52.217000;Orense;2021-11-08;15:00:52
152;2021-11-08 15:00:59.160000;Montalbán;2021-11-08;15:00:59
202;2021-11-08 15:01:49.830000;Olavide;2021-11-08;15:01:49
361;2021-11-08 15:00:55.863000;Plaza de España;2021-11-08;15:00:55
25;2021-11-08 15:01:42.877000;Villa de París;2021-11-08;15:01:42
2;2021-11-08 15:01:39.340000;Pedro Zerolo;2021-11-08;15:01:39
55;2021-11-08 15:01:46.830000;Mercado de la Cebada;2021-11-08;15:01:46
512;2021-11-08 15:02:14.470000;Nuestra Señora del Recuerdo;2021-11-08;15:02:14
323;2021-11-08 15:02:35.100000;Avenida de Portugal;2021-11-08;15:02:35
48;2021-11-08 15:02:24.813000;Orense;2021-11-08;15:02:24
314;2021-11-08 15:02:11.163000;Marqués de Salamanca;2021-11-08;15:02:11
73;2021-11-08 15:01:53.537000;Fuencarral;2021-11-08;15:01:53
152;2021-11-08 15:02:31.520000;Montalbán;2021-11-08;15:02:31
362;2021-11-08 15:02:28.207000;Plaza de España;2021-11-08;15:02:28
194;2021-11-08 15:02:21.093000;Plaza Mayor;2021-11-08;15:02:21
54;2021-11-08 15:02:46.840000;Mercado de la Cebada;2021-11-08;15:02:46
514;2021-11-08 15:03:46.540000;Nuestra Señora del Recuerdo;2021-11-08;15:03:46
245;2021-11-08 15:03:18.977000;Almagro;2021-11-08;15:03:18
105;2021-11-08 15:03:08.400000;Jacinto Benavente;2021-11-08;15:03:08
315;2021-11-08 15:03:43.067000;Marqués de Salamanca;2021-11-08;15:03:43
74;2021-11-08 15:03:25.743000;Fuencarral;2021-11-08;15:03:25
45;2021-11-08 15:03:39.650000;Montalbán;2021-11-08;15:03:39
202;2021-11-08 15:03:22.273000;Olavide;2021-11-08;15:03:22
195;2021-11-08 15:03:53.853000;Plaza Mayor;2021-11-08;15:03:53
25;2021-11-08 15:03:15.477000;Villa de París;2021-11-08;15:03:15
3;2021-11-08 15:03:11.623000;Pedro Zerolo;2021-11-08;15:03:11
53;2021-11-08 15:03:46.967000;Mercado de la Cebada;2021-11-08;15:03:46
324;2021-11-08 15:04:06.383000;Avenida de Portugal;2021-11-08;15:04:06
245;2021-11-08 15:04:49.570000;Almagro;2021-11-08;15:04:49
105;2021-11-08 15:04:39.680000;Jacinto Benavente;2021-11-08;15:04:39
48;2021-11-08 15:03:56.987000;Orense;2021-11-08;15:03:56
75;2021-11-08 15:04:56.120000;Fuencarral;2021-11-08;15:04:56
152;2021-11-08 15:04:03.277000;Montalbán;2021-11-08;15:04:03
203;2021-11-08 15:04:52.853000;Olavide;2021-11-08;15:04:52
362;2021-11-08 15:04:00.277000;Plaza de España;2021-11-08;15:04:00
25;2021-11-08 15:04:46.107000;Villa de París;2021-11-08;15:04:46
3;2021-11-08 15:04:42.977000;Pedro Zerolo;2021-11-08;15:04:42
53;2021-11-08 15:04:47.043000;Mercado de la Cebada;2021-11-08;15:04:47
181;2021-11-08 15:05:28.813000;Colón;2021-11-08;15:05:28
514;2021-11-08 15:05:14.890000;Nuestra Señora del Recuerdo;2021-11-08;15:05:14
325;2021-11-08 15:05:35.887000;Avenida de Portugal;2021-11-08;15:05:35
280;2021-11-08 15:05:31.037000;Luna-Tudescos;2021-11-08;15:05:31
59;2021-11-08 15:05:32.023000;Arquitecto Ribera (Barceló);2021-11-08;15:05:32
266;2021-11-08 15:05:32.897000;Descalzas;2021-11-08;15:05:32
48;2021-11-08 15:05:25.813000;Orense;2021-11-08;15:05:25
315;2021-11-08 15:05:11.153000;Marqués de Salamanca;2021-11-08;15:05:11
135;2021-11-08 15:05:34.510000;Plaza de Oriente;2021-11-08;15:05:34
66;2021-11-08 15:05:35.540000;Sánchez Bustillo;2021-11-08;15:05:35
152;2021-11-08 15:05:32.787000;Montalbán;2021-11-08;15:05:32
360;2021-11-08 15:05:29.373000;Plaza de España;2021-11-08;15:05:29
65;2021-11-08 15:05:37.863000;Plaza del Rey;2021-11-08;15:05:37
196;2021-11-08 15:05:22.040000;Plaza Mayor;2021-11-08;15:05:22
9;2021-11-08 15:05:39.957000;BARCO 1;2021-11-08;15:05:39
6;2021-11-08 15:05:40.237000;GRAVINA 21;2021-11-08;15:05:40
64;2021-11-08 15:05:41.127000;MERCADO SAN ANTON;2021-11-08;15:05:41
28;2021-11-08 15:05:41.477000;GARAJE PIAMONTE;2021-11-08;15:05:41
26;2021-11-08 15:05:41.867000;PARKING VOT;2021-11-08;15:05:41
54;2021-11-08 15:05:52.150000;Mercado de la Cebada;2021-11-08;15:05:52
515;2021-11-08 15:06:47.487000;Nuestra Señora del Recuerdo;2021-11-08;15:06:47
245;2021-11-08 15:06:19.437000;Almagro;2021-11-08;15:06:19
105;2021-11-08 15:06:09.303000;Jacinto Benavente;2021-11-08;15:06:09
48;2021-11-08 15:06:58.513000;Orense;2021-11-08;15:06:58
317;2021-11-08 15:06:44.183000;Marqués de Salamanca;2021-11-08;15:06:44
77;2021-11-08 15:06:26.030000;Fuencarral;2021-11-08;15:06:26
45;2021-11-08 15:06:40.303000;Montalbán;2021-11-08;15:06:40
203;2021-11-08 15:06:22.683000;Olavide;2021-11-08;15:06:22
361;2021-11-08 15:07:01.957000;Plaza de España;2021-11-08;15:07:01
197;2021-11-08 15:06:54.753000;Plaza Mayor;2021-11-08;15:06:54
25;2021-11-08 15:06:15.977000;Villa de París;2021-11-08;15:06:15
2;2021-11-08 15:06:12.407000;Pedro Zerolo;2021-11-08;15:06:12
52;2021-11-08 15:06:47.237000;Mercado de la Cebada;2021-11-08;15:06:47
324;2021-11-08 15:07:08.903000;Avenida de Portugal;2021-11-08;15:07:08
244;2021-11-08 15:07:52.127000;Almagro;2021-11-08;15:07:52
106;2021-11-08 15:07:42.857000;Jacinto Benavente;2021-11-08;15:07:42
76;2021-11-08 15:07:58.473000;Fuencarral;2021-11-08;15:07:58
152;2021-11-08 15:07:05.687000;Montalbán;2021-11-08;15:07:05
203;2021-11-08 15:07:55.160000;Olavide;2021-11-08;15:07:55
24;2021-11-08 15:07:49.023000;Villa de París;2021-11-08;15:07:49
0;2021-11-08 15:07:45.867000;Pedro Zerolo;2021-11-08;15:07:45
53;2021-11-08 15:07:57.350000;Mercado de la Cebada;2021-11-08;15:07:57
516;2021-11-08 15:08:16.023000;Nuestra Señora del Recuerdo;2021-11-08;15:08:16
324;2021-11-08 15:08:36.787000;Avenida de Portugal;2021-11-08;15:08:36
48;2021-11-08 15:08:26.437000;Orense;2021-11-08;15:08:26
316;2021-11-08 15:08:13.237000;Marqués de Salamanca;2021-11-08;15:08:13
152;2021-11-08 15:08:33.393000;Montalbán;2021-11-08;15:08:33
362;2021-11-08 15:08:30.300000;Plaza de España;2021-11-08;15:08:30
200;2021-11-08 15:08:23.093000;Plaza Mayor;2021-11-08;15:08:23
52;2021-11-08 15:08:47.430000;Mercado de la Cebada;2021-11-08;15:08:47
517;2021-11-08 15:09:51.697000;Nuestra Señora del Recuerdo;2021-11-08;15:09:51
324;2021-11-08 15:10:12.187000;Avenida de Portugal;2021-11-08;15:10:12
243;2021-11-08 15:09:21.823000;Almagro;2021-11-08;15:09:21
107;2021-11-08 15:09:10.390000;Jacinto Benavente;2021-11-08;15:09:10
48;2021-11-08 15:10:01.240000;Orense;2021-11-08;15:10:01
317;2021-11-08 15:09:48.463000;Marqués de Salamanca;2021-11-08;15:09:48
78;2021-11-08 15:09:29.653000;Fuencarral;2021-11-08;15:09:29
152;2021-11-08 15:10:08.650000;Montalbán;2021-11-08;15:10:08
203;2021-11-08 15:09:25.640000;Olavide;2021-11-08;15:09:25
363;2021-11-08 15:10:05.083000;Plaza de España;2021-11-08;15:10:05
200;2021-11-08 15:09:58.333000;Plaza Mayor;2021-11-08;15:09:58
24;2021-11-08 15:09:18.073000;Villa de París;2021-11-08;15:09:18
0;2021-11-08 15:09:14.617000;Pedro Zerolo;2021-11-08;15:09:14
50;2021-11-08 15:10:02.587000;Mercado de la Cebada;2021-11-08;15:10:02
190;2021-11-08 15:10:28.770000;Colón;2021-11-08;15:10:28
243;2021-11-08 15:10:54.733000;Almagro;2021-11-08;15:10:54
282;2021-11-08 15:10:30.583000;Luna-Tudescos;2021-11-08;15:10:30
107;2021-11-08 15:10:45.523000;Jacinto Benavente;2021-11-08;15:10:45
60;2021-11-08 15:10:31.443000;Arquitecto Ribera (Barceló);2021-11-08;15:10:31
271;2021-11-08 15:10:32.443000;Descalzas;2021-11-08;15:10:32
78;2021-11-08 15:11:00.667000;Fuencarral;2021-11-08;15:11:00
135;2021-11-08 15:10:34.117000;Plaza de Oriente;2021-11-08;15:10:34
64;2021-11-08 15:10:35.257000;Sánchez Bustillo;2021-11-08;15:10:35
46;2021-11-08 15:11:13.933000;Montalbán;2021-11-08;15:11:13
203;2021-11-08 15:10:57.670000;Olavide;2021-11-08;15:10:57
67;2021-11-08 15:10:37.820000;Plaza del Rey;2021-11-08;15:10:37
24;2021-11-08 15:10:51.403000;Villa de París;2021-11-08;15:10:51
0;2021-11-08 15:10:48.623000;Pedro Zerolo;2021-11-08;15:10:48
9;2021-11-08 15:10:40.237000;BARCO 1;2021-11-08;15:10:40
9;2021-11-08 15:10:40.567000;GRAVINA 21;2021-11-08;15:10:40
64;2021-11-08 15:10:41.393000;MERCADO SAN ANTON;2021-11-08;15:10:41
28;2021-11-08 15:10:41.740000;GARAJE PIAMONTE;2021-11-08;15:10:41
27;2021-11-08 15:10:42.117000;PARKING VOT;2021-11-08;15:10:42
51;2021-11-08 15:10:47.603000;Mercado de la Cebada;2021-11-08;15:10:47
517;2021-11-08 15:11:20.423000;Nuestra Señora del Recuerdo;2021-11-08;15:11:20
325;2021-11-08 15:11:41.427000;Avenida de Portugal;2021-11-08;15:11:41
110;2021-11-08 15:12:15.037000;Jacinto Benavente;2021-11-08;15:12:15
48;2021-11-08 15:11:30.747000;Orense;2021-11-08;15:11:30
319;2021-11-08 15:11:17.417000;Marqués de Salamanca;2021-11-08;15:11:17
151;2021-11-08 15:11:38.073000;Montalbán;2021-11-08;15:11:38
365;2021-11-08 15:11:34.440000;Plaza de España;2021-11-08;15:11:34
202;2021-11-08 15:11:27.150000;Plaza Mayor;2021-11-08;15:11:27
